timestamp_unix,timestamp_iso,participant_full_id,accelerometers_std_g,missing_value_reason
1733275020000,2024-12-04T01:17:00Z,101-1-1-102024,0.001,
1733275080000,2024-12-04T01:18:00Z,101-1-1-102024,0.001,
1733275140000,2024-12-04T01:19:00Z,101-1-1-102024,0.001,
1733275200000,2024-12-04T01:20:00Z,101-1-1-102024,0.021,
1733275260000,2024-12-04T01:21:00Z,101-1-1-102024,0.013,
1733275320000,2024-12-04T01:22:00Z,101-1-1-102024,0.001,
1733275380000,2024-12-04T01:23:00Z,101-1-1-102024,0.001,
1733275440000,2024-12-04T01:24:00Z,101-1-1-102024,0.001,
1733275500000,2024-12-04T01:25:00Z,101-1-1-102024,0.001,
1733275560000,2024-12-04T01:26:00Z,101-1-1-102024,0.001,
1733275620000,2024-12-04T01:27:00Z,101-1-1-102024,0.001,
1733275680000,2024-12-04T01:28:00Z,101-1-1-102024,0.001,
1733275740000,2024-12-04T01:29:00Z,101-1-1-102024,0.001,
1733275800000,2024-12-04T01:30:00Z,101-1-1-102024,0.001,
1733275860000,2024-12-04T01:31:00Z,101-1-1-102024,0.001,
1733275920000,2024-12-04T01:32:00Z,101-1-1-102024,0.001,
1733275980000,2024-12-04T01:33:00Z,101-1-1-102024,0.001,
1733276040000,2024-12-04T01:34:00Z,101-1-1-102024,0.001,
1733276100000,2024-12-04T01:35:00Z,101-1-1-102024,0.001,
1733276160000,2024-12-04T01:36:00Z,101-1-1-102024,0.001,
1733276220000,2024-12-04T01:37:00Z,101-1-1-102024,0.001,
1733276280000,2024-12-04T01:38:00Z,101-1-1-102024,0.001,
1733276340000,2024-12-04T01:39:00Z,101-1-1-102024,0.001,
1733276400000,2024-12-04T01:40:00Z,101-1-1-102024,0.001,
1733276460000,2024-12-04T01:41:00Z,101-1-1-102024,0.001,
